"TOA5","CR1000_PB1010","CR1000","67005","CR1000.Std.27","CPU:Celestino_tower20150210kk.CR1","36111","Table1"
"TIMESTAMP","RECORD","PBID","AirTC_Max","AirTC_Min","AirTC_Avg","RH_Max","RH_Min","RH_Avg","WS_ms_Max","WS_ms_Min","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SlrW_N_Avg","SlrW_S_Avg","PARDen_N_Avg","PARDen_S_Avg","RainTB3_mm_Tot"
"TS","RN","","Deg C","Deg C","Deg C","%","%","%","meters/second","meters/second","meters/second","Deg","Deg","W/m^2","W/m^2","umol/s*m^2","umol/s*m^2","mm"
"","","Smp","Max","Min","Avg","Max","Min","Avg","Max","Min","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Tot"
"2015-02-14 08:40:00",182,1010,23.45,23.22,23.35,84.4,82.5,83.1,7.017,2.568,4.723,352.2,15.07,136.8,141.3,"NAN","NAN",0
"2015-02-14 08:45:00",183,1010,23.69,23.28,23.42,83.7,82.3,83,8.15,2.803,5.826,1.836,9.38,148.7,153.7,"NAN","NAN",0
"2015-02-14 08:50:00",184,1010,23.55,23.32,23.42,84,82.8,83.5,7.272,3.234,5.061,357.4,18.04,157.4,163.6,"NAN","NAN",0
"2015-02-14 08:55:00",185,1010,23.59,23.32,23.46,84.7,83.2,83.9,7.389,2.646,5.446,350,13.66,183.6,188.3,"NAN","NAN",0
"2015-02-14 09:00:00",186,1010,23.52,23.28,23.41,84.7,83.2,84,9.74,4.39,7.305,358.9,12.81,189.9,196.5,"NAN","NAN",0
"2015-02-14 09:05:00",187,1010,23.59,23.28,23.43,85.1,81.7,83.5,9.37,3.332,5.875,4.129,26.05,213.5,219.3,"NAN","NAN",0
"2015-02-14 09:10:00",188,1010,23.76,23.42,23.54,84.3,82.3,83.1,7.644,3.136,5.429,356.5,19.93,267,273.2,"NAN","NAN",0
"2015-02-14 09:15:00",189,1010,23.93,23.52,23.69,83.6,80.8,82.1,9.88,3.626,6.168,356.6,15.21,378.1,385.1,"NAN","NAN",0
"2015-02-14 09:20:00",190,1010,24.37,23.79,24.01,82.3,78.98,80.9,7.174,2.156,5.167,353.7,20.23,621,627.9,"NAN","NAN",0
"2015-02-14 09:25:00",191,1010,24.46,24.16,24.33,83.2,78.8,80.6,6.801,2.862,4.902,0.689,9.74,687.2,701.9,"NAN","NAN",0
"2015-02-14 09:30:00",192,1010,24.63,24.29,24.47,81.4,77.75,79.8,7.938,3.038,5.903,2.404,17.09,742.9,748.5,"NAN","NAN",0
"2015-02-14 09:35:00",193,1010,24.69,24.35,24.48,80.6,77.41,79.15,9.11,3.606,7.012,5.12,12.25,662.9,665.6,"NAN","NAN",0
"2015-02-14 09:40:00",194,1010,24.72,24.39,24.61,80.1,77.81,79.13,7.801,3.018,5.303,352.5,19.25,778.9,782.1,"NAN","NAN",0
"2015-02-14 09:45:00",195,1010,25.16,24.62,24.93,80.6,76.66,78.59,8.09,1.999,5.247,354.5,17.63,650.8,659.2,"NAN","NAN",0
"2015-02-14 09:50:00",196,1010,24.89,24.68,24.77,81.5,77.77,79.34,7.801,2.391,4.751,356,17.5,406.8,416.9,"NAN","NAN",0
"2015-02-14 09:55:00",197,1010,24.79,24.48,24.62,80.6,78.51,79.42,8.94,3.234,5.946,2.803,16.79,494.1,501.8,"NAN","NAN",0
"2015-02-14 10:00:00",198,1010,24.79,24.38,24.56,81,78.11,79.58,11.11,4.547,7.747,348.1,10.26,273.6,281.6,"NAN","NAN",0
"2015-02-14 10:05:00",199,1010,24.48,24.21,24.34,81.6,79.29,80.3,10.86,3.548,7.433,345.6,16.99,350.5,357.1,"NAN","NAN",0
"2015-02-14 10:10:00",200,1010,24.41,24.14,24.26,81.1,79.46,80.4,10.96,4.292,7.77,347.8,7.274,304.7,313.1,"NAN","NAN",0
"2015-02-14 10:15:00",201,1010,24.41,24.11,24.24,81.8,80.4,81.2,9.33,4.959,7.686,348.1,9.89,348.3,355.1,"NAN","NAN",0
"2015-02-14 10:20:00",202,1010,24.72,24.24,24.53,81.6,78.75,80.3,8.13,2.293,5.638,356.7,15.89,489.9,499.6,"NAN","NAN",0
"2015-02-14 10:25:00",203,1010,24.78,24.41,24.59,81.4,78.95,80.2,9.82,4.234,7.084,356.8,7.893,262.4,272.2,"NAN","NAN",0
"2015-02-14 10:30:00",204,1010,24.48,24.21,24.33,82.4,80.3,81.4,9.45,2.999,6.921,352.1,15.68,216,223.2,"NAN","NAN",0
"2015-02-14 10:35:00",205,1010,24.34,24.11,24.24,82.4,81,81.7,10.05,2.313,7.119,346.4,10.32,254.1,259.5,"NAN","NAN",0
"2015-02-14 10:40:00",206,1010,24.51,24.14,24.32,82.7,80.6,81.5,8.78,3.018,6.417,354,13.16,420.7,431.3,"NAN","NAN",0
"2015-02-14 10:45:00",207,1010,24.75,24.28,24.48,82.3,79.63,81.3,9.56,3.724,6.48,348.8,16.82,446.9,458.4,"NAN","NAN",0
"2015-02-14 10:50:00",208,1010,24.75,24.48,24.63,82.1,78.72,80.8,8.53,3.469,5.719,345.5,10.82,391.9,403.6,"NAN","NAN",0
"2015-02-14 10:55:00",209,1010,24.78,24.38,24.56,81.4,78.99,80.6,10.41,5.958,8.38,347.3,18.63,381.1,393.2,"NAN","NAN",0
"2015-02-14 11:00:00",210,1010,24.62,24.34,24.45,81.7,79.76,80.8,12.76,3.763,8.7,351.4,15.92,345,359.5,"NAN","NAN",0
"2015-02-14 11:05:00",211,1010,24.45,24.18,24.27,82.5,80.7,81.7,13.74,5.9,9.43,351.3,13.68,333.2,342,"NAN","NAN",0
"2015-02-14 11:10:00",212,1010,24.38,24.11,24.25,83.2,80.8,81.9,11.45,4.214,8.75,350.7,15,492.6,505.8,"NAN","NAN",0
"2015-02-14 11:15:00",213,1010,24.48,24.18,24.35,82.6,80.7,81.9,11.56,4.724,8.7,350.5,14.71,434,448.2,"NAN","NAN",0
"2015-02-14 11:20:00",214,1010,24.41,24.11,24.27,84.1,82.4,83.2,10.35,5.586,8.03,352.2,8.98,411.9,422.9,"NAN","NAN",0
"2015-02-14 11:25:00",215,1010,24.65,24.28,24.49,83.8,81.7,82.8,10.56,4.9,7.794,350.9,20.11,449.4,464,"NAN","NAN",0
"2015-02-14 11:30:00",216,1010,24.68,24.41,24.55,84,81.5,82.8,11.15,4.978,7.866,351.9,19.97,419.2,430.4,"NAN","NAN",0
"2015-02-14 11:35:00",217,1010,24.68,24.41,24.55,84.2,82.3,83.1,10.31,3.724,6.954,344.1,22.68,416.1,426.7,"NAN","NAN",0
"2015-02-14 11:40:00",218,1010,24.72,24.48,24.59,84.3,82.3,83,8.82,4.586,6.948,345.1,13.61,414.4,425,"NAN","NAN",0
"2015-02-14 11:45:00",219,1010,25.19,24.62,24.9,83.2,79.26,81,12.33,4.724,8.1,347,16.19,895,916,"NAN","NAN",0
"2015-02-14 11:50:00",220,1010,25.26,24.85,25,82.6,80,81.1,10,4.684,7.846,346.7,11.72,571.6,587.3,"NAN","NAN",0
"2015-02-14 11:55:00",221,1010,25.02,24.45,24.75,83.3,79.73,81.5,12.17,6.037,9.82,349.2,11.3,414.2,432.3,"NAN","NAN",0
"2015-02-14 12:00:00",222,1010,24.62,24.18,24.37,86,82.4,84.1,9.6,4.606,7.378,349,11.56,206.4,216.1,"NAN","NAN",0
"2015-02-14 12:05:00",223,1010,24.31,24.01,24.14,87,85,86,12.41,4.939,7.705,349,8.71,270.6,279.4,"NAN","NAN",0
"2015-02-14 12:10:00",224,1010,24.21,23.94,24.06,87,85.3,86.1,10.94,4.41,8.08,350.3,15.83,217.9,230.8,"NAN","NAN",0
"2015-02-14 12:15:00",225,1010,24.11,23.63,23.85,89.9,86.4,88.5,10.07,3.116,6.7,349.6,17,110.1,113.9,266.5,269.5,0
"2015-02-14 12:20:00",226,1010,23.77,23.4,23.54,91.4,88.8,90.3,9.49,4.018,7.283,346,12.94,147.4,154.1,"NAN","NAN",0
"2015-02-14 12:25:00",227,1010,23.53,23.2,23.33,93.2,90.4,91.8,10.54,4.077,6.316,347.3,12.77,70.92,76.89,165.2,173.6,0
"2015-02-14 12:30:00",228,1010,23.33,23.06,23.18,94.2,92.9,93.6,8.08,3.665,6.082,356.2,9.94,142.8,146.2,"NAN","NAN",0
"2015-02-14 12:35:00",229,1010,23.4,23.06,23.21,94.4,92.9,93.7,10.68,3.626,5.841,350.6,14.17,294.5,312.1,"NAN","NAN",0
"2015-02-14 12:40:00",230,1010,23.7,23.33,23.54,93.9,88.7,91.7,9.39,4.077,6.681,349.3,10.51,371.6,419.2,"NAN","NAN",0
"2015-02-14 12:45:00",231,1010,23.77,23.5,23.61,92.1,89.4,91,10.04,4.292,7.459,350.6,9.2,221,226.3,"NAN","NAN",0.254
"2015-02-14 12:50:00",232,1010,23.77,23.5,23.62,93.4,90.9,92,10.04,3.489,6.636,349.3,11.76,359.1,382.2,"NAN","NAN",0
"2015-02-14 12:55:00",233,1010,24.01,23.6,23.8,92.8,88.7,91.1,11.29,4.194,7.809,349.3,10.51,488,587.7,"NAN","NAN",0
"2015-02-14 13:00:00",234,1010,24.07,23.8,23.94,91.3,89.2,90.2,11.09,3.998,8,346.7,10,387.7,405.7,"NAN","NAN",0
"2015-02-14 13:05:00",235,1010,24.31,23.8,24.08,91.6,88.6,89.9,12.19,5.606,8.61,352.6,15.43,686.1,732.1,"NAN","NAN",0
"2015-02-14 13:10:00",236,1010,24.35,23.97,24.14,91.1,88.1,90,10.86,5.018,7.554,347,19.81,232.4,243,"NAN","NAN",0
"2015-02-14 13:15:00",237,1010,24.07,23.77,23.91,92.6,90.3,91.8,9.53,4.312,6.379,340.8,11.91,158.6,167.4,"NAN","NAN",0
"2015-02-14 13:20:00",238,1010,23.91,23.53,23.71,93.4,91.4,92.5,9.74,4.371,7.209,348.7,21.04,90.5,94.1,"NAN","NAN",0
"2015-02-14 13:25:00",239,1010,23.77,23.4,23.52,94.9,93,94.2,9.31,2.92,6.855,350.5,10.73,141.4,146.7,"NAN","NAN",0
"2015-02-14 13:30:00",240,1010,23.6,23.36,23.49,95.1,94.1,94.7,9.64,4.194,6.508,347.8,14.43,265.3,273.6,"NAN","NAN",0
"2015-02-14 13:35:00",241,1010,23.84,23.43,23.63,95.1,91.2,93.6,10.17,3.783,7.09,350.5,13.67,536.4,638.3,"NAN","NAN",0
"2015-02-14 13:40:00",242,1010,24.18,23.81,24.02,93.7,90.6,92,10,4.312,7.125,350.5,11.69,670.5,749.3,"NAN","NAN",0
"2015-02-14 13:45:00",243,1010,24.38,24.11,24.21,92.1,88.7,90.5,11.6,3.391,7.177,347.6,15.11,463.4,583.8,"NAN","NAN",0
"2015-02-14 13:50:00",244,1010,24.55,24.25,24.41,89,86.2,87.6,11.27,5.939,8.52,352.8,15.61,451.1,554.9,"NAN","NAN",0
"2015-02-14 13:55:00",245,1010,24.41,24.18,24.29,91.1,88.6,89.9,9.07,3.293,5.62,351.9,20.63,195.3,205.5,"NAN","NAN",0
"2015-02-14 14:00:00",246,1010,24.28,23.84,24.05,92.4,88.9,90.8,9.27,3.587,5.969,349.4,14.25,52.75,56.86,134.2,139.9,0.254
"2015-02-14 14:05:00",247,1010,23.91,23.36,23.62,95.4,92,93.9,10.27,2.352,5.36,353.8,17.34,51.1,51.95,115.5,114.2,0.508
"2015-02-14 14:10:00",248,1010,23.47,23.2,23.32,96.3,94.3,95.6,9.19,4.253,6.649,353.1,19.68,224.4,229.6,"NAN","NAN",0
"2015-02-14 14:15:00",249,1010,23.6,23.23,23.38,96.3,94.3,94.9,10.37,4.508,7.184,347.7,12.98,322.4,338.7,"NAN","NAN",0
"2015-02-14 14:20:00",250,1010,23.94,23.4,23.73,96.2,90.7,93,11.39,4.92,8.19,348.9,17.99,783.1,819,"NAN","NAN",0
"2015-02-14 14:25:00",251,1010,24.21,23.81,24.02,93.2,87.9,90.8,10.96,4.194,8.15,352,17.18,511.3,538.2,"NAN","NAN",0
"2015-02-14 14:30:00",252,1010,24.14,23.81,23.94,91.2,86.2,88.7,12.05,5.664,8.81,350.5,10.1,257.2,268.7,"NAN","NAN",0
"2015-02-14 14:35:00",253,1010,24.08,23.81,23.95,88.5,84.5,85.9,12.05,5.194,8.87,349.8,17.33,286.5,306.1,"NAN","NAN",0
"2015-02-14 14:40:00",254,1010,24.04,23.81,23.92,86.8,83.8,85.2,13.01,5.684,9.43,351.6,10.18,129.7,138.2,"NAN","NAN",0
"2015-02-14 14:45:00",255,1010,24.01,23.71,23.83,86.9,84.5,85.7,10.19,4.057,7.43,0.203,15.27,107.6,114.1,234,241.2,0
"2015-02-14 14:50:00",256,1010,23.88,23.64,23.74,88,85.6,86.8,9.76,2.979,6.212,356,12.7,111.7,116.7,244.2,249.2,0
"2015-02-14 14:55:00",257,1010,23.84,23.57,23.69,88.1,85.7,87,11.19,3.704,6.885,345.8,14.97,167.8,172.6,"NAN","NAN",0
"2015-02-14 15:00:00",258,1010,23.84,23.61,23.74,88.1,86.1,86.8,9.8,3.802,6.502,350.8,18,191.2,196.5,"NAN","NAN",0
"2015-02-14 15:05:00",259,1010,23.95,23.64,23.83,87.6,84.7,86,10.02,3.802,7.489,354.5,19.33,167.3,174.6,"NAN","NAN",0
"2015-02-14 15:10:00",260,1010,23.95,23.71,23.85,87.6,85.3,86.2,8.29,3.371,6.534,350.4,12.34,172,179.1,"NAN","NAN",0
"2015-02-14 15:15:00",261,1010,24.09,23.75,23.89,87.4,84.8,86.2,10.17,4.978,7.083,352.1,16.1,392.7,401.6,"NAN","NAN",0
"2015-02-14 15:20:00",262,1010,24.29,23.99,24.14,86.2,83.9,84.9,11.21,4.665,8.05,351.6,9.96,281.1,296.1,"NAN","NAN",0
"2015-02-14 15:25:00",263,1010,24.29,24.02,24.18,85.7,83.1,84.1,10.33,4.9,7.835,354.2,11.59,317.8,324.2,"NAN","NAN",0
"2015-02-14 15:30:00",264,1010,24.32,24.05,24.18,85.8,83.5,84.6,9.55,5.233,7.137,353.9,15.61,182.3,190.9,"NAN","NAN",0
"2015-02-14 15:35:00",265,1010,24.29,23.85,24.01,86.3,83.4,85.3,10.56,3.175,7.455,351.7,16.73,92.2,96.6,213,218.6,0
"2015-02-14 15:40:00",266,1010,24.05,23.84,23.92,85.8,84.2,85,10.76,4.665,8.78,347.7,10.05,94,98.5,223.8,229.6,0
"2015-02-14 15:45:00",267,1010,23.98,23.74,23.85,86.7,83.7,85.3,12.39,4.704,8.52,350.9,19.62,67.19,69.47,158.7,160,0
"2015-02-14 15:50:00",268,1010,23.95,23.44,23.57,88.7,85.5,87.4,12.39,3.9,8.02,349.9,21.87,76.47,80.1,186.8,191,0.254
"2015-02-14 15:55:00",269,1010,23.5,23.23,23.34,89.4,87.3,88.3,11.96,5.272,8.49,351,13.64,73.46,76.89,176.5,179.4,0
"2015-02-14 16:00:00",270,1010,23.47,23.17,23.31,90.6,88.1,89.5,9.27,3.626,6.7,344,13.49,123.4,128.1,"NAN","NAN",0
"2015-02-14 16:05:00",271,1010,23.4,23.14,23.29,90.6,89.1,90,8.9,4.528,6.644,349.9,18.62,100.1,104,232.9,234.3,0
"2015-02-14 16:10:00",272,1010,23.51,23.24,23.38,90,88.9,89.4,9.92,3.998,6.933,348.5,9.68,76.09,80.6,183.9,187.9,0
"2015-02-14 16:15:00",273,1010,23.52,23.31,23.41,90.1,88.5,89.2,11.64,5.723,8.72,351.2,17.4,47.42,49.72,119.2,120.2,0
"2015-02-14 16:20:00",274,1010,23.48,23.21,23.31,90.6,87.9,89.7,10.8,4.547,7.911,347.5,14.08,22.47,23.67,56.4,57.66,0
"2015-02-14 16:25:00",275,1010,23.32,23.01,23.15,91.8,89.5,90.5,12.35,3.646,9.02,346.4,21.94,47.84,49.49,129.2,130.5,0.254
"2015-02-14 16:30:00",276,1010,23.18,22.84,22.98,92.4,91.4,92,10.62,4.704,7.736,345.1,15.17,55.44,58.37,140.3,144.3,0
"2015-02-14 16:35:00",277,1010,23.08,22.84,22.95,92.4,90.8,91.7,13.05,5.566,9.15,351.2,11.24,41.43,44.17,99.1,102.8,0
"2015-02-14 16:40:00",278,1010,23.05,22.71,22.86,94,91.5,92.5,13.31,4.665,9.25,350.2,12.99,15.3,16.06,40.25,40.84,0
"2015-02-14 16:45:00",279,1010,22.88,22.44,22.61,95.3,93.8,94.7,10.96,4.449,7.917,349.1,11.41,14.32,14.86,39.32,39.61,0.254
"2015-02-14 16:50:00",280,1010,22.61,22.34,22.45,96.5,95.2,95.8,14.01,4.175,7.894,349.5,17.35,22.09,23.3,58.69,59.7,0
"2015-02-14 16:55:00",281,1010,22.68,22.3,22.41,96.7,96.2,96.5,10.25,4.528,7.73,349.1,11.65,18.65,19.58,47.08,47.54,0
"2015-02-14 17:00:00",282,1010,22.51,22.27,22.39,97.2,96.5,96.9,9.62,3.94,7.087,352.6,10.36,21.47,22.63,53.68,54.59,0
"2015-02-14 17:05:00",283,1010,22.57,22.24,22.37,97.6,97.2,97.4,9.25,4.41,6.718,350.5,13.33,25.38,26.63,66.36,67.15,0.254
"2015-02-14 17:10:00",284,1010,22.47,22.27,22.37,97.9,97.5,97.7,8.51,3.175,5.917,350.1,10.16,21.06,22.14,55.87,56.74,0
"2015-02-14 17:15:00",285,1010,22.47,22.24,22.36,98.2,97.7,97.9,9.6,3.312,6.426,350.2,9.6,25.57,26.64,64.25,65.22,0.508
"2015-02-14 17:20:00",286,1010,22.54,22.27,22.38,98,97.4,97.7,8.27,4.312,6.321,349.9,8.3,43.67,45,104.8,105.1,0
"2015-02-14 17:25:00",287,1010,22.61,22.34,22.45,97.6,97,97.3,9.17,4.586,6.809,347.8,9.71,43.83,46.28,108.1,110.8,0
"2015-02-14 17:30:00",288,1010,22.68,22.4,22.55,97.2,95.8,96.4,9.9,4.136,7.658,347.6,9.28,29.77,31.24,72.13,73.37,0
"2015-02-14 17:35:00",289,1010,22.84,22.47,22.66,96.1,94.9,95.4,11.03,5.312,8.06,353.6,16.03,32.76,34.42,78.72,80.3,0
"2015-02-14 17:40:00",290,1010,22.81,22.54,22.68,95.7,95,95.4,9.55,4.547,6.96,347.3,16.74,17.99,19.05,43.32,44.38,0
"2015-02-14 17:45:00",291,1010,22.88,22.54,22.71,96,94.2,95.1,11.62,5.292,8.3,349.7,24.06,9.25,9.8,24.26,24.65,0
"2015-02-14 17:50:00",292,1010,22.74,22.44,22.59,96.7,95.7,96.3,10.25,3.312,6.789,347.7,21.83,6.348,6.554,17.12,17.32,0.254
"2015-02-14 17:55:00",293,1010,22.68,22.47,22.55,96.9,96.1,96.6,8.37,3.979,6.446,350.2,16.92,6.192,6.47,16.32,16.58,0
"2015-02-14 18:00:00",294,1010,22.71,22.47,22.6,96.6,96.1,96.4,8.98,3.626,6.687,351.7,13.4,6.031,6.242,14.87,14.89,0
"2015-02-14 18:05:00",295,1010,22.81,22.57,22.69,96.3,95.7,95.9,9.8,4.684,7.023,349.4,13.2,8.76,9.2,20.51,20.85,0
"2015-02-14 18:10:00",296,1010,22.95,22.64,22.8,96,95.2,95.5,10.31,5.39,7.717,349.4,10.8,8.47,8.91,19.74,20.02,0
"2015-02-14 18:15:00",297,1010,23.05,22.78,22.89,95.5,94.7,95,11.82,5.037,8.15,348.7,10.21,4.239,4.545,11.53,11.86,0
"2015-02-14 18:20:00",298,1010,23.05,22.78,22.9,95.7,94.5,95.2,10.53,2.979,6.58,350.6,11.48,2.236,2.37,5.952,6.155,0
"2015-02-14 18:25:00",299,1010,22.95,22.74,22.84,96.2,95.6,95.9,8.57,3.842,6.381,347.3,11.7,1.013,1.074,2.485,2.564,0
"2015-02-14 18:30:00",300,1010,22.98,22.78,22.88,95.9,95.2,95.5,8.98,3.842,6.967,348.8,12.81,0.451,0.467,1.115,1.186,0
"2015-02-14 18:35:00",301,1010,23.01,22.78,22.9,96.1,95.1,95.7,9.37,4.43,6.456,356,14.29,0.334,0.334,0.378,0.431,0.254
"2015-02-14 18:40:00",302,1010,22.98,22.74,22.86,96.1,95.1,95.5,9.86,4.528,6.875,347.3,7.348,0.373,0.401,0.177,0.221,0
"2015-02-14 18:45:00",303,1010,23.01,22.74,22.84,96.3,95.2,95.7,9.43,4.586,7.116,349.8,12.09,0.006,0,0.002,0.03,0.254
"2015-02-14 18:50:00",304,1010,22.84,22.57,22.7,97.5,96.3,97.1,9.76,4.136,6.215,1.456,16.51,0,0,0,0.003,0.508
"2015-02-14 18:55:00",305,1010,22.74,22.51,22.62,98,97.4,97.7,8.02,3.352,5.795,3.081,13.1,0,0,0,0,0
"2015-02-14 19:00:00",306,1010,22.81,22.47,22.65,97.9,97.2,97.6,10.43,2.979,6.493,350.1,12.61,0,0,0,0.001,0
"2015-02-14 19:05:00",307,1010,22.91,22.64,22.77,97.3,96.8,97.1,10.25,3.704,6.412,352.8,16.06,0,0,0,0,0
"2015-02-14 19:10:00",308,1010,22.84,22.64,22.74,97.8,97.3,97.6,10.76,2.94,6.42,355.6,19.13,0,0,0,0,0
"2015-02-14 19:15:00",309,1010,22.88,22.64,22.76,97.7,97.3,97.5,9.17,3.156,6.907,350.4,11.48,0,0,0,0,0
"2015-02-14 19:20:00",310,1010,22.91,22.64,22.75,97.7,97.2,97.4,11.82,4.822,7.656,351.3,12.22,0,0,0,0.001,0
"2015-02-14 19:25:00",311,1010,22.91,22.68,22.78,97.5,97,97.3,10.33,4.116,7.445,355.5,21.59,0,0,0,0.001,0
"2015-02-14 19:30:00",312,1010,22.91,22.71,22.8,97.5,97,97.2,10.86,4.606,6.593,352.8,14.32,0,0,0,0.001,0
"2015-02-14 19:35:00",313,1010,22.84,22.64,22.75,97.8,97.4,97.6,9.78,4.351,7.016,355.1,14.88,0,0,0,0,0
"2015-02-14 19:40:00",314,1010,22.88,22.64,22.76,97.4,97,97.3,10.47,4.234,7.435,345.6,10.13,0,0,0,0,0
"2015-02-14 19:45:00",315,1010,22.88,22.61,22.75,98,97.3,97.7,10.31,3.704,7.33,346.7,9.76,0,0,0,0.001,0
"2015-02-14 19:50:00",316,1010,22.88,22.61,22.74,98.1,97.1,97.6,10.96,4.645,7.787,349.3,10.52,0,0,0,0,0
"2015-02-14 19:55:00",317,1010,22.91,22.68,22.79,97.8,97.3,97.5,10.98,3.998,7.155,352.3,14.89,0,0,0,0.002,0
"2015-02-14 20:00:00",318,1010,22.98,22.74,22.86,97.5,96.9,97.2,9.78,4.096,7.26,349.6,13.09,0,0,0,0.001,0
"2015-02-14 20:05:00",319,1010,23.01,22.74,22.87,97.8,97.3,97.6,11.47,4.684,7.589,348,18.84,0,0,0,0.001,0
"2015-02-14 20:10:00",320,1010,23.01,22.78,22.92,97.6,97.1,97.3,11.7,6.115,9.1,352.9,16.01,0,0,0,0.003,0
"2015-02-14 20:15:00",321,1010,23.05,22.84,22.94,97.2,96.7,96.9,12.54,4.488,8.73,350.2,15.56,0,0,0,0,0
"2015-02-14 20:20:00",322,1010,23.01,22.81,22.92,97.3,96.8,97.1,11.05,4.43,7.815,350.4,12.64,0,0,0,0,0
"2015-02-14 20:25:00",323,1010,23.05,22.84,22.93,97.2,96.8,97,10.33,4.136,7.516,351.1,13.16,0,0,0,0.003,0
"2015-02-14 20:30:00",324,1010,23.08,22.84,22.94,97.3,96.7,97,11.51,4.92,7.782,348.5,15.04,0,0,0,0.002,0
"2015-02-14 20:35:00",325,1010,23.05,22.81,22.93,97.2,96.7,96.9,12.35,4.782,7.75,351,17.13,0,0,0,0,0
"2015-02-14 20:40:00",326,1010,23.05,22.81,22.93,96.9,95.7,96.2,11.72,5.233,8.78,351,11.95,0,0,0,0.001,0.254
"2015-02-14 20:45:00",327,1010,23.08,22.81,22.94,96.7,95.8,96.3,11.02,4.802,7.519,349.5,12.24,0,0,0,0.001,0
"2015-02-14 20:50:00",328,1010,23.12,22.81,22.96,96.1,95.3,95.7,11.8,4.332,8.66,348.6,12.03,0,0,0,0.001,0
"2015-02-14 20:55:00",329,1010,23.12,22.84,22.98,96,95.6,95.8,10.53,4.978,7.398,349.6,15.41,0,0,0,0,0
"2015-02-14 21:00:00",330,1010,23.12,22.88,23.01,95.9,94.7,95.3,12.03,6.723,9.58,350.2,20.16,0,0,0,0.002,0
"2015-02-14 21:05:00",331,1010,23.18,22.91,23.04,95.9,94.7,95.4,10.8,3.587,7.423,347,11.94,0,0,0,0,0
"2015-02-14 21:10:00",332,1010,23.12,22.88,22.99,96,95.6,95.8,9.88,4.822,7.534,349.1,11.16,0,0,0,0.001,0
"2015-02-14 21:15:00",333,1010,23.15,22.88,23,96,95.3,95.6,10.88,6.409,8.41,350,10.91,0,0,0,0.001,0
"2015-02-14 21:20:00",334,1010,23.25,22.88,23.01,96.1,94.9,95.5,11.58,3.783,8.64,348.5,9.03,0,0,0,0.003,0
"2015-02-14 21:25:00",335,1010,23.15,22.95,23.06,95.5,94.3,95,12.47,4.802,7.913,352.4,15.54,0,0,0,0.001,0
"2015-02-14 21:30:00",336,1010,23.15,22.91,23,95.8,95.2,95.5,11.35,2.724,7.76,355.2,15.01,0,0,0,0.001,0
"2015-02-14 21:35:00",337,1010,23.15,22.84,22.98,96.1,95.1,95.8,9.88,4.469,7.126,348.3,11.45,0,0,0,0.001,0
"2015-02-14 21:40:00",338,1010,23.12,22.84,22.99,96.1,95,95.7,12.64,5.155,8.29,348.9,10.92,0,0,0,0.002,0.254
"2015-02-14 21:45:00",339,1010,23.22,22.98,23.08,95.9,95,95.5,10.88,3.861,7.62,351.5,23.4,0,0,0,0.001,0
"2015-02-14 21:50:00",340,1010,23.15,22.84,23.01,96.8,95.8,96.4,9.7,3.881,6.443,349.7,15.13,0,0,0,0,0
"2015-02-14 21:55:00",341,1010,23.12,22.88,22.98,97.1,96.7,96.9,10.17,3.43,6.679,350.1,11.77,0,0,0,0,0
"2015-02-14 22:00:00",342,1010,23.08,22.84,22.96,97.3,96.9,97.1,10.09,3.979,6.896,348.5,11.66,0,0,0,0.001,0
"2015-02-14 22:05:00",343,1010,23.18,22.91,23.02,97.4,96.2,96.8,10.7,4.292,7.469,354.8,19.43,0.006,0,0,0,1.016
"2015-02-14 22:10:00",344,1010,23.18,22.78,22.9,98,97.3,97.8,9.86,4.449,6.93,351.5,14.6,0,0,0,0,0.508
"2015-02-14 22:15:00",345,1010,23.12,22.74,22.85,98,97.8,97.9,10.47,4.273,7.396,349.6,10.71,0,0,0,0,0
"2015-02-14 22:20:00",346,1010,22.98,22.71,22.83,98.2,98,98.1,9.19,4.194,6.644,357.2,13.81,0,0,0,0.001,0
"2015-02-14 22:25:00",347,1010,23.01,22.71,22.83,98.4,98,98.2,11.49,3.332,6.058,350.6,13.76,0,0,0,0,0
"2015-02-14 22:30:00",348,1010,22.98,22.78,22.88,98.1,97.6,97.8,11.09,4.214,6.617,349,25.57,0,0,0,0.001,0
"2015-02-14 22:35:00",349,1010,23.01,22.78,22.89,98.3,97.8,98,12.17,4.704,7.897,348.4,9.84,0,0,0,0.001,0
"2015-02-14 22:40:00",350,1010,23.08,22.81,22.92,98.2,97.2,97.6,12.41,4.606,9.55,344.9,15.7,0,0,0,0.001,0
"2015-02-14 22:45:00",351,1010,23.15,22.88,22.98,97.6,97.1,97.4,10.7,5.018,8.06,351.9,23.86,0,0,0,0.001,0
"2015-02-14 22:50:00",352,1010,23.08,22.84,22.96,98,97.5,97.7,11.9,4.469,8.41,349.6,15.25,0,0,0,0.002,0
"2015-02-14 22:55:00",353,1010,23.25,22.88,23,97.8,97.3,97.5,12.45,4.116,8.61,353.9,20.81,0,0,0,0.001,0
"2015-02-14 23:00:00",354,1010,23.25,22.91,23.05,97.6,97.1,97.4,11.78,4.155,8.23,349.3,9.23,0,0,0,0.001,0
